Combination;Probability;CombinationLength
https://g1.nyt.com/fonts/css/web-fonts.5810def60210a2fa7d0848f37e3fa048bb6147b1.css,https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-300.7ea91ebd036309e1fe756ee3aab272da.woff2;0.012987013;17755;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-500.d6c06a3d84a57100edad5bf9b84ff739.woff2,https://g1.nyt.com/fonts/family/imperial/imperial-normal-700.796334d8a16a55d6fa9e4cbf896ac9de.woff2;0.012987013;31270;
https://g1.nyt.com/fonts/family/imperial/imperial-italic-400.8e3dae6216687021f9ac60be5482cc72.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606265547391;0.012987013;738;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263378100,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606496396359;0.012987013;901;
https://samizdat-graphql.nytimes.com/graphql/v2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807493925;0.012987013;2083;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-700.530cfb72378419eedb60da7e266ad5f1.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605809009963;0.012987013;2105;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2Fsearch&jkcb=1606559241878,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606265547391;0.012987013;898;
https://platform.iteratehq.com/style-a2ee416f5a50b5fbecb2.css,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111801&st=env;0.012987013;1096;
https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111801&st=env,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804793581;0.012987013;1132;
https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-700.1a0b316424cdebd18086b8dbbc768eef.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606294221211;0.012987013;1015;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-300.7ea91ebd036309e1fe756ee3aab272da.woff2,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111701&st=env;0.012987013;17061;
https://news.google.com/swg/js/v1/swg-button.css,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804793581;0.012987013;561;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804793581,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605809009963;0.012987013;1992;
https://g1.nyt.com/fonts/family/imperial/imperial-italic-400.8e3dae6216687021f9ac60be5482cc72.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804793581;0.012987013;740;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-500.d6c06a3d84a57100edad5bf9b84ff739.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808104959;0.012987013;16716;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-500.a22ae3ed1e775ce90ced16f1822f4ddc.woff2,https://g1.nyt.com/fonts/family/franklin/franklin-normal-500.d6c06a3d84a57100edad5bf9b84ff739.woff2;0.012987013;15460;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-italic-700.f99a0459024509f157a3352e5de4f873.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808104959;0.012987013;17925;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263378100,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606498211059;0.012987013;899;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606501221304,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808104959;0.012987013;1989;
https://www.nytimes.com/vi-assets/static-assets/global-69acc7c8fb6a313ed7e8641e4a88bf30.css,https://g1.nyt.com/fonts/family/cheltenham/cheltenham-italic-700.f99a0459024509f157a3352e5de4f873.woff2;0.012987013;18985;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605788757728,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804793581;0.012987013;901;
https://platform.iteratehq.com/style-a2ee416f5a50b5fbecb2.css,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605809009963;0.012987013;1956;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807493925;0.012987013;1805;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-400.a3ed7afe3eaa0a873f3fbd379f8c491b.woff2,https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;0.012987013;16673;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-300.7ea91ebd036309e1fe756ee3aab272da.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807493925;0.012987013;17925;
https://purr.nytimes.com/v1/purr-cache,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606501221304;0.012987013;731;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2Fsearch&jkcb=1606559241883,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606265547391;0.012987013;871;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-400.a3ed7afe3eaa0a873f3fbd379f8c491b.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606496674121;0.012987013;16834;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-500.d6c06a3d84a57100edad5bf9b84ff739.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263378100;0.012987013;15625;
https://samizdat-graphql.nytimes.com/graphql/v2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606501221304;0.012987013;990;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606496674121;0.012987013;739;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-300.7ea91ebd036309e1fe756ee3aab272da.woff2,https://g1.nyt.com/fonts/family/imperial/imperial-normal-600.66d76360a629574bcb420777bfe81396.woff2;0.012987013;32768;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606501221304,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263778290;0.012987013;897;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-600.abe1b34d5a429f8e034860c86c483446.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2Fsearch&jkcb=1606559241878;0.012987013;16833;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-500.a22ae3ed1e775ce90ced16f1822f4ddc.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807493925;0.012987013;1826;
https://samizdat-graphql.nytimes.com/graphql/v2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606496396359;0.012987013;993;
https://g1.nyt.com/fonts/css/web-fonts.5810def60210a2fa7d0848f37e3fa048bb6147b1.css,https://samizdat-graphql.nytimes.com/graphql/v2;0.012987013;1913;
https://samizdat-graphql.nytimes.com/graphql/v2,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111701&st=env;0.012987013;1219;
https://g1.nyt.com/fonts/css/web-fonts.5810def60210a2fa7d0848f37e3fa048bb6147b1.css,https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2;0.012987013;1635;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111701&st=env;0.012987013;941;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-italic-700.f99a0459024509f157a3352e5de4f873.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263778290;0.012987013;16833;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-500.a22ae3ed1e775ce90ced16f1822f4ddc.woff2,https://g1.nyt.com/fonts/family/imperial/imperial-normal-600.66d76360a629574bcb420777bfe81396.woff2;0.012987013;16669;
https://g1.nyt.com/fonts/family/imperial/imperial-normal-700.796334d8a16a55d6fa9e4cbf896ac9de.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808104959;0.012987013;17636;
https://g1.nyt.com/fonts/css/web-fonts.5810def60210a2fa7d0848f37e3fa048bb6147b1.css,https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-400.108ce298d451197b23fefceb3e36959f.woff2;0.012987013;1935;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-300.bc7be4c5d8cacb780f896c5cbe0c0d7f.woff2,https://g1.nyt.com/fonts/family/franklin/franklin-normal-500.d6c06a3d84a57100edad5bf9b84ff739.woff2;0.012987013;15711;
https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-400.108ce298d451197b23fefceb3e36959f.woff2,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111701&st=env;0.012987013;1241;
https://g1.nyt.com/fonts/family/imperial/imperial-normal-400.2531995fefd3b997f9c4d564ebe89268.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606496674121;0.012987013;734;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2,https://purr.nytimes.com/v1/purr-cache;0.012987013;547;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2,https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2;0.012987013;4557;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808104959;0.012987013;1805;
https://g1.nyt.com/fonts/css/web-fonts.5810def60210a2fa7d0848f37e3fa048bb6147b1.css,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263378100;0.012987013;1821;
https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-400.108ce298d451197b23fefceb3e36959f.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606498211059;0.012987013;1013;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807710967,https://g1.nyt.com/fonts/family/cheltenham-cond/cheltenham-cond-normal-700.9d3e47dbcdfcd125da0457426ac86b9b.woff2;0.012987013;2090;
https://www.nytimes.com/vi-assets/static-assets/global-69acc7c8fb6a313ed7e8641e4a88bf30.css,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606501221304;0.012987013;3049;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2,https://g1.nyt.com/fonts/family/imperial/imperial-normal-700.796334d8a16a55d6fa9e4cbf896ac9de.woff2;0.012987013;16359;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605788757728,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807493925;0.012987013;1991;
https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111701&st=env,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263378100;0.012987013;1127;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2,https://g1.nyt.com/fonts/family/cheltenham/cheltenham-italic-700.f99a0459024509f157a3352e5de4f873.woff2;0.012987013;16648;
https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-700.1a0b316424cdebd18086b8dbbc768eef.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2Fsearch&jkcb=1606559241878;0.012987013;1015;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-600.abe1b34d5a429f8e034860c86c483446.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2Fsearch&jkcb=1606559241883;0.012987013;16806;
https://g1.nyt.com/fonts/family/imperial/imperial-normal-700.796334d8a16a55d6fa9e4cbf896ac9de.woff2,https://g1.nyt.com/fonts/family/cheltenham/cheltenham-italic-700.f99a0459024509f157a3352e5de4f873.woff2;0.012987013;32479;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807710967;0.012987013;5833;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606294221211,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606265547391;0.012987013;898;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-400.a3ed7afe3eaa0a873f3fbd379f8c491b.woff2,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111801&st=env;0.012987013;17065;
https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807710967,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2Fsearch&jkcb=1606559241878;0.012987013;1989;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-300.7ea91ebd036309e1fe756ee3aab272da.woff2,https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606496674121;0.012987013;16834;
